Cycle; TotalWork; QueueSize; WIP; TotalTeams; BusyTeams;
8422;10000;1956;2;10;2;
8423;10000;1955;1;10;1;
8424;10000;1954;1;10;1;
8425;10000;1954;1;10;1;
8426;10000;1953;1;10;1;
8427;10000;1952;2;10;2;
8428;10000;1951;2;10;2;
8429;10000;1950;1;10;1;
8430;10000;1949;2;10;2;
8431;10000;1948;2;10;2;
8432;10000;1947;2;10;2;
8433;10000;1946;2;10;2;
8434;10000;1945;1;10;1;
8435;10000;1944;2;10;2;
8436;10000;1943;2;10;2;
8437;10000;1942;1;10;1;
8438;10000;1941;2;10;2;
8439;10000;1940;2;10;2;
8440;10000;1939;1;10;1;
8441;10000;1938;1;10;1;
8442;10000;1937;2;10;2;
8443;10000;1936;2;10;2;
8444;10000;1935;2;10;2;
8445;10000;1934;2;10;2;
8446;10000;1933;1;10;1;
8447;10000;1932;1;10;1;
8448;10000;1931;2;10;2;
8449;10000;1930;2;10;2;
8450;10000;1929;1;10;1;
8451;10000;1928;1;10;1;
8452;10000;1927;1;10;1;
8453;10000;1926;2;10;2;
8454;10000;1925;2;10;2;
8455;10000;1924;2;10;2;
8456;10000;1923;1;10;1;
8457;10000;1922;1;10;1;
8458;10000;1921;1;10;1;
8459;10000;1920;2;10;2;
8460;10000;1919;2;10;2;
8461;10000;1918;2;10;2;
8462;10000;1917;2;10;2;
8463;10000;1916;1;10;1;
8464;10000;1915;2;10;2;
8465;10000;1914;1;10;1;
8466;10000;1913;2;10;2;
8467;10000;1912;2;10;2;
8468;10000;1911;1;10;1;
8469;10000;1910;1;10;1;
8470;10000;1909;1;10;1;
8471;10000;1908;1;10;1;
8472;10000;1907;2;10;2;
8473;10000;1906;1;10;1;
8474;10000;1905;2;10;2;
8475;10000;1904;1;10;1;
8476;10000;1903;2;10;2;
8477;10000;1902;1;10;1;
8478;10000;1901;1;10;1;
8479;10000;1900;1;10;1;
8480;10000;1899;1;10;1;
8481;10000;1898;2;10;2;
8482;10000;1897;1;10;1;
8483;10000;1896;2;10;2;
8484;10000;1895;1;10;1;
8485;10000;1894;1;10;1;
8486;10000;1893;1;10;1;
8487;10000;1892;2;10;2;
8488;10000;1891;2;10;2;
8489;10000;1890;1;10;1;
8490;10000;1889;1;10;1;
8491;10000;1888;2;10;2;
8492;10000;1888;1;10;1;
8493;10000;1887;1;10;1;
8494;10000;1886;1;10;1;
8495;10000;1885;2;10;2;
8496;10000;1884;1;10;1;
8497;10000;1883;1;10;1;
8498;10000;1882;2;10;2;
8499;10000;1881;2;10;2;
8500;10000;1880;1;10;1;
8501;10000;1879;1;10;1;
8502;10000;1878;1;10;1;
8503;10000;1877;1;10;1;
8504;10000;1876;2;10;2;
8505;10000;1875;1;10;1;
8506;10000;1874;2;10;2;
8507;10000;1873;1;10;1;
8508;10000;1872;2;10;2;
8509;10000;1871;2;10;2;
8510;10000;1870;1;10;1;
8511;10000;1869;1;10;1;
8512;10000;1868;1;10;1;
8513;10000;1867;1;10;1;
8514;10000;1866;2;10;2;
8515;10000;1865;1;10;1;
8516;10000;1864;1;10;1;
8517;10000;1863;2;10;2;
8518;10000;1862;2;10;2;
8519;10000;1861;1;10;1;
8520;10000;1860;1;10;1;
8521;10000;1859;2;10;2;
8522;10000;1858;1;10;1;
8523;10000;1857;1;10;1;
8524;10000;1856;2;10;2;
8525;10000;1855;2;10;2;
8526;10000;1854;2;10;2;
8527;10000;1853;1;10;1;
8528;10000;1852;1;10;1;
8529;10000;1851;1;10;1;
8530;10000;1850;1;10;1;
8531;10000;1849;1;10;1;
8532;10000;1848;1;10;1;
8533;10000;1847;1;10;1;
8534;10000;1846;2;10;2;
8535;10000;1845;2;10;2;
8536;10000;1844;1;10;1;
8537;10000;1843;1;10;1;
8538;10000;1842;1;10;1;
8539;10000;1841;1;10;1;
8540;10000;1840;2;10;2;
8541;10000;1839;2;10;2;
8542;10000;1838;2;10;2;
8543;10000;1837;1;10;1;
8544;10000;1836;2;10;2;
8545;10000;1835;1;10;1;
8546;10000;1834;2;10;2;
8547;10000;1833;1;10;1;
8548;10000;1832;1;10;1;
8549;10000;1831;2;10;2;
8550;10000;1830;1;10;1;
8551;10000;1829;1;10;1;
8552;10000;1828;2;10;2;
8553;10000;1827;1;10;1;
8554;10000;1826;2;10;2;
8555;10000;1825;1;10;1;
8556;10000;1824;2;10;2;
8557;10000;1823;1;10;1;
8558;10000;1822;1;10;1;
8559;10000;1821;2;10;2;
8560;10000;1820;1;10;1;
8561;10000;1819;2;10;2;
8562;10000;1819;1;10;1;
8563;10000;1818;1;10;1;
8564;10000;1817;1;10;1;
8565;10000;1816;2;10;2;
8566;10000;1815;1;10;1;
8567;10000;1814;1;10;1;
8568;10000;1813;2;10;2;
8569;10000;1812;2;10;2;
8570;10000;1811;1;10;1;
8571;10000;1810;1;10;1;
8572;10000;1809;2;10;2;
8573;10000;1808;1;10;1;
8574;10000;1807;1;10;1;
8575;10000;1806;2;10;2;
8576;10000;1805;2;10;2;
8577;10000;1805;1;10;1;
8578;10000;1804;1;10;1;
8579;10000;1803;2;10;2;
8580;10000;1802;2;10;2;
8581;10000;1801;2;10;2;
8582;10000;1800;2;10;2;
8583;10000;1799;1;10;1;
8584;10000;1799;1;10;1;
8585;10000;1798;1;10;1;
8586;10000;1797;1;10;1;
8587;10000;1796;1;10;1;
8588;10000;1795;1;10;1;
8589;10000;1794;2;10;2;
8590;10000;1793;1;10;1;
8591;10000;1792;2;10;2;
8592;10000;1791;1;10;1;
8593;10000;1790;1;10;1;
8594;10000;1789;2;10;2;
8595;10000;1788;1;10;1;
8596;10000;1787;1;10;1;
8597;10000;1786;2;10;2;
8598;10000;1785;1;10;1;
8599;10000;1785;1;10;1;
8600;10000;1784;1;10;1;
8601;10000;1784;1;10;1;
8602;10000;1783;1;10;1;
8603;10000;1782;2;10;2;
8604;10000;1781;2;10;2;
8605;10000;1780;1;10;1;
8606;10000;1779;1;10;1;
8607;10000;1779;1;10;1;
8608;10000;1778;1;10;1;
8609;10000;1777;2;10;2;
8610;10000;1776;1;10;1;
8611;10000;1775;2;10;2;
8612;10000;1774;2;10;2;
8613;10000;1773;2;10;2;
8614;10000;1772;2;10;2;
8615;10000;1771;2;10;2;
8616;10000;1770;1;10;1;
8617;10000;1769;2;10;2;
8618;10000;1768;2;10;2;
8619;10000;1767;2;10;2;
8620;10000;1766;2;10;2;
8621;10000;1765;1;10;1;
8622;10000;1764;1;10;1;
8623;10000;1763;2;10;2;
8624;10000;1762;1;10;1;
8625;10000;1761;2;10;2;
8626;10000;1760;1;10;1;
8627;10000;1759;1;10;1;
8628;10000;1758;1;10;1;
8629;10000;1757;2;10;2;
8630;10000;1756;2;10;2;
8631;10000;1755;1;10;1;
8632;10000;1754;1;10;1;
8633;10000;1753;1;10;1;
8634;10000;1752;2;10;2;
8635;10000;1751;1;10;1;
8636;10000;1750;1;10;1;
8637;10000;1749;2;10;2;
8638;10000;1748;2;10;2;
8639;10000;1747;2;10;2;
8640;10000;1746;1;10;1;
8641;10000;1745;2;10;2;
8642;10000;1744;1;10;1;
8643;10000;1744;1;10;1;
8644;10000;1743;1;10;1;
8645;10000;1743;1;10;1;
8646;10000;1742;1;10;1;
8647;10000;1741;1;10;1;
8648;10000;1740;1;10;1;
8649;10000;1739;2;10;2;
8650;10000;1738;1;10;1;
8651;10000;1737;1;10;1;
8652;10000;1736;2;10;2;
8653;10000;1735;2;10;2;
8654;10000;1734;2;10;2;
8655;10000;1733;1;10;1;
8656;10000;1732;2;10;2;
8657;10000;1731;1;10;1;
8658;10000;1730;1;10;1;
8659;10000;1729;1;10;1;
8660;10000;1728;2;10;2;
8661;10000;1727;1;10;1;
8662;10000;1726;2;10;2;
8663;10000;1725;2;10;2;
8664;10000;1724;2;10;2;
8665;10000;1723;1;10;1;
8666;10000;1722;2;10;2;
8667;10000;1721;1;10;1;
8668;10000;1720;2;10;2;
8669;10000;1719;2;10;2;
8670;10000;1718;1;10;1;
8671;10000;1717;1;10;1;
8672;10000;1716;1;10;1;
8673;10000;1715;1;10;1;
8674;10000;1714;1;10;1;
8675;10000;1713;1;10;1;
8676;10000;1712;1;10;1;
8677;10000;1711;1;10;1;
8678;10000;1710;1;10;1;
8679;10000;1709;1;10;1;
8680;10000;1708;1;10;1;
8681;10000;1707;1;10;1;
8682;10000;1706;1;10;1;
8683;10000;1705;1;10;1;
8684;10000;1704;2;10;2;
8685;10000;1703;1;10;1;
8686;10000;1703;1;10;1;
8687;10000;1702;1;10;1;
8688;10000;1701;2;10;2;
8689;10000;1700;1;10;1;
8690;10000;1699;1;10;1;
8691;10000;1698;1;10;1;
8692;10000;1697;1;10;1;
8693;10000;1696;2;10;2;
8694;10000;1695;2;10;2;
8695;10000;1694;2;10;2;
8696;10000;1694;1;10;1;
8697;10000;1693;1;10;1;
8698;10000;1693;1;10;1;
8699;10000;1692;1;10;1;
8700;10000;1691;2;10;2;
8701;10000;1690;2;10;2;
8702;10000;1689;1;10;1;
8703;10000;1688;1;10;1;
8704;10000;1687;2;10;2;
8705;10000;1686;1;10;1;
8706;10000;1685;1;10;1;
8707;10000;1684;1;10;1;
8708;10000;1684;1;10;1;
8709;10000;1683;1;10;1;
8710;10000;1682;1;10;1;
8711;10000;1681;2;10;2;
8712;10000;1680;2;10;2;
8713;10000;1680;1;10;1;
8714;10000;1679;1;10;1;
8715;10000;1678;1;10;1;
8716;10000;1677;1;10;1;
8717;10000;1676;2;10;2;
8718;10000;1675;2;10;2;
8719;10000;1674;2;10;2;
8720;10000;1673;2;10;2;
8721;10000;1673;1;10;1;
8722;10000;1672;1;10;1;
8723;10000;1671;1;10;1;
8724;10000;1670;2;10;2;
8725;10000;1669;2;10;2;
8726;10000;1668;1;10;1;
8727;10000;1667;2;10;2;
8728;10000;1666;2;10;2;
8729;10000;1665;2;10;2;
8730;10000;1664;1;10;1;
8731;10000;1664;1;10;1;
8732;10000;1663;1;10;1;
8733;10000;1662;2;10;2;
8734;10000;1661;1;10;1;
8735;10000;1660;2;10;2;
8736;10000;1659;1;10;1;
8737;10000;1658;1;10;1;
8738;10000;1657;1;10;1;
8739;10000;1656;1;10;1;
8740;10000;1655;2;10;2;
8741;10000;1654;1;10;1;
8742;10000;1653;1;10;1;
8743;10000;1652;1;10;1;
8744;10000;1651;1;10;1;
8745;10000;1650;2;10;2;
8746;10000;1649;1;10;1;
8747;10000;1648;1;10;1;
8748;10000;1647;1;10;1;
8749;10000;1646;1;10;1;
8750;10000;1645;1;10;1;
8751;10000;1644;2;10;2;
8752;10000;1643;2;10;2;
8753;10000;1643;1;10;1;
8754;10000;1642;1;10;1;
8755;10000;1641;1;10;1;
8756;10000;1640;2;10;2;
8757;10000;1639;2;10;2;
8758;10000;1638;2;10;2;
8759;10000;1637;1;10;1;
8760;10000;1636;1;10;1;
8761;10000;1635;2;10;2;
8762;10000;1634;2;10;2;
8763;10000;1633;1;10;1;
8764;10000;1632;2;10;2;
8765;10000;1631;2;10;2;
8766;10000;1630;2;10;2;
8767;10000;1629;2;10;2;
8768;10000;1628;2;10;2;
8769;10000;1627;2;10;2;
8770;10000;1626;2;10;2;
8771;10000;1626;1;10;1;
8772;10000;1625;1;10;1;
8773;10000;1624;1;10;1;
8774;10000;1623;1;10;1;
8775;10000;1622;1;10;1;
8776;10000;1622;1;10;1;
8777;10000;1621;1;10;1;
8778;10000;1620;1;10;1;
8779;10000;1619;1;10;1;
8780;10000;1618;2;10;2;
8781;10000;1617;2;10;2;
8782;10000;1616;1;10;1;
8783;10000;1615;2;10;2;
8784;10000;1614;1;10;1;
8785;10000;1613;2;10;2;
8786;10000;1612;2;10;2;
8787;10000;1611;1;10;1;
8788;10000;1610;1;10;1;
8789;10000;1609;2;10;2;
8790;10000;1608;1;10;1;
8791;10000;1607;2;10;2;
8792;10000;1606;2;10;2;
8793;10000;1605;1;10;1;
8794;10000;1604;2;10;2;
8795;10000;1603;2;10;2;
8796;10000;1602;2;10;2;
8797;10000;1601;1;10;1;
8798;10000;1600;1;10;1;
8799;10000;1599;1;10;1;
8800;10000;1598;1;10;1;
8801;10000;1597;1;10;1;
8802;10000;1596;1;10;1;
8803;10000;1595;1;10;1;
8804;10000;1594;1;10;1;
8805;10000;1593;1;10;1;
8806;10000;1592;2;10;2;
8807;10000;1591;2;10;2;
8808;10000;1590;2;10;2;
8809;10000;1589;2;10;2;
8810;10000;1588;2;10;2;
8811;10000;1587;2;10;2;
8812;10000;1586;1;10;1;
8813;10000;1585;2;10;2;
8814;10000;1584;2;10;2;
8815;10000;1583;2;10;2;
8816;10000;1582;2;10;2;
8817;10000;1581;1;10;1;
8818;10000;1580;1;10;1;
8819;10000;1579;1;10;1;
8820;10000;1579;1;10;1;
8821;10000;1578;1;10;1;
8822;10000;1577;1;10;1;
8823;10000;1576;1;10;1;
8824;10000;1575;1;10;1;
8825;10000;1574;1;10;1;
8826;10000;1573;1;10;1;
8827;10000;1572;1;10;1;
8828;10000;1571;1;10;1;
8829;10000;1570;2;10;2;
8830;10000;1569;2;10;2;
8831;10000;1568;1;10;1;
8832;10000;1567;2;10;2;
8833;10000;1566;2;10;2;
8834;10000;1565;1;10;1;
8835;10000;1564;1;10;1;
8836;10000;1563;1;10;1;
8837;10000;1562;1;10;1;
8838;10000;1562;1;10;1;
8839;10000;1561;1;10;1;
8840;10000;1560;1;10;1;
8841;10000;1559;1;10;1;
8842;10000;1558;1;10;1;
8843;10000;1557;1;10;1;
8844;10000;1556;2;10;2;
8845;10000;1555;1;10;1;
8846;10000;1554;1;10;1;
8847;10000;1553;1;10;1;
8848;10000;1552;1;10;1;
8849;10000;1551;2;10;2;
8850;10000;1550;1;10;1;
8851;10000;1549;2;10;2;
8852;10000;1548;2;10;2;
8853;10000;1547;2;10;2;
8854;10000;1546;2;10;2;
8855;10000;1545;2;10;2;
8856;10000;1544;1;10;1;
8857;10000;1543;2;10;2;
8858;10000;1542;1;10;1;
8859;10000;1541;2;10;2;
8860;10000;1540;2;10;2;
8861;10000;1539;2;10;2;
8862;10000;1538;2;10;2;
8863;10000;1537;1;10;1;
8864;10000;1536;1;10;1;
8865;10000;1535;2;10;2;
8866;10000;1534;2;10;2;
8867;10000;1533;2;10;2;
8868;10000;1532;1;10;1;
8869;10000;1531;1;10;1;
8870;10000;1530;1;10;1;
8871;10000;1529;2;10;2;
8872;10000;1528;1;10;1;
8873;10000;1527;1;10;1;
8874;10000;1526;1;10;1;
8875;10000;1525;2;10;2;
8876;10000;1524;1;10;1;
8877;10000;1523;1;10;1;
8878;10000;1522;1;10;1;
8879;10000;1521;1;10;1;
8880;10000;1520;2;10;2;
8881;10000;1519;1;10;1;
8882;10000;1518;2;10;2;
8883;10000;1517;1;10;1;
8884;10000;1516;1;10;1;
8885;10000;1515;1;10;1;
8886;10000;1514;1;10;1;
8887;10000;1513;1;10;1;
8888;10000;1512;1;10;1;
8889;10000;1511;2;10;2;
8890;10000;1510;2;10;2;
8891;10000;1509;2;10;2;
8892;10000;1508;1;10;1;
8893;10000;1507;1;10;1;
8894;10000;1506;1;10;1;
8895;10000;1505;2;10;2;
8896;10000;1504;2;10;2;
8897;10000;1503;1;10;1;
8898;10000;1502;2;10;2;
8899;10000;1501;2;10;2;
8900;10000;1500;1;10;1;
8901;10000;1499;1;10;1;
8902;10000;1498;2;10;2;
8903;10000;1497;2;10;2;
8904;10000;1496;2;10;2;
8905;10000;1496;1;10;1;
8906;10000;1495;1;10;1;
8907;10000;1494;2;10;2;
8908;10000;1493;2;10;2;
8909;10000;1492;1;10;1;
8910;10000;1491;2;10;2;
8911;10000;1490;1;10;1;
8912;10000;1490;1;10;1;
8913;10000;1489;1;10;1;
8914;10000;1488;2;10;2;
8915;10000;1487;1;10;1;
8916;10000;1487;1;10;1;
8917;10000;1486;1;10;1;
8918;10000;1485;1;10;1;
8919;10000;1484;1;10;1;
8920;10000;1483;1;10;1;
8921;10000;1482;1;10;1;
8922;10000;1481;2;10;2;
8923;10000;1480;1;10;1;
8924;10000;1479;2;10;2;
8925;10000;1478;1;10;1;
8926;10000;1477;1;10;1;
8927;10000;1476;2;10;2;
8928;10000;1475;1;10;1;
8929;10000;1474;2;10;2;
8930;10000;1473;1;10;1;
8931;10000;1472;1;10;1;
8932;10000;1471;1;10;1;
8933;10000;1470;2;10;2;
8934;10000;1469;2;10;2;
8935;10000;1468;1;10;1;
8936;10000;1467;2;10;2;
8937;10000;1466;1;10;1;
8938;10000;1465;2;10;2;
8939;10000;1464;1;10;1;
8940;10000;1463;2;10;2;
8941;10000;1462;2;10;2;
8942;10000;1461;2;10;2;
8943;10000;1460;2;10;2;
8944;10000;1459;1;10;1;
8945;10000;1458;1;10;1;
8946;10000;1457;1;10;1;
8947;10000;1456;2;10;2;
8948;10000;1455;2;10;2;
8949;10000;1454;2;10;2;
8950;10000;1453;1;10;1;
8951;10000;1452;1;10;1;
8952;10000;1451;1;10;1;
8953;10000;1450;1;10;1;
8954;10000;1449;1;10;1;
8955;10000;1449;1;10;1;
8956;10000;1448;1;10;1;
8957;10000;1447;1;10;1;
8958;10000;1446;1;10;1;
8959;10000;1445;2;10;2;
8960;10000;1444;1;10;1;
8961;10000;1443;2;10;2;
8962;10000;1443;1;10;1;
8963;10000;1442;1;10;1;
8964;10000;1441;2;10;2;
8965;10000;1440;1;10;1;
8966;10000;1439;1;10;1;
8967;10000;1438;1;10;1;
8968;10000;1437;2;10;2;
8969;10000;1436;2;10;2;
8970;10000;1435;1;10;1;
8971;10000;1434;1;10;1;
8972;10000;1433;1;10;1;
8973;10000;1432;1;10;1;
8974;10000;1432;1;10;1;
8975;10000;1431;1;10;1;
8976;10000;1430;2;10;2;
8977;10000;1429;1;10;1;
8978;10000;1428;2;10;2;
8979;10000;1427;2;10;2;
8980;10000;1426;1;10;1;
8981;10000;1426;1;10;1;
8982;10000;1425;1;10;1;
8983;10000;1424;2;10;2;
8984;10000;1423;2;10;2;
8985;10000;1422;2;10;2;
8986;10000;1421;1;10;1;
8987;10000;1420;2;10;2;
8988;10000;1419;2;10;2;
8989;10000;1419;1;10;1;
8990;10000;1418;1;10;1;
8991;10000;1417;1;10;1;
8992;10000;1416;2;10;2;
8993;10000;1415;1;10;1;
8994;10000;1414;1;10;1;
8995;10000;1413;1;10;1;
8996;10000;1412;2;10;2;
8997;10000;1411;2;10;2;
8998;10000;1410;1;10;1;
8999;10000;1409;1;10;1;
9000;10000;1408;2;10;2;
9001;10000;1407;2;10;2;
9002;10000;1406;1;10;1;
9003;10000;1405;1;10;1;
9004;10000;1404;2;10;2;
9005;10000;1403;2;10;2;
9006;10000;1402;1;10;1;
9007;10000;1401;2;10;2;
9008;10000;1400;1;10;1;
9009;10000;1399;2;10;2;
9010;10000;1398;1;10;1;
9011;10000;1397;1;10;1;
9012;10000;1396;2;10;2;
9013;10000;1395;1;10;1;
9014;10000;1394;2;10;2;
9015;10000;1393;2;10;2;
9016;10000;1392;1;10;1;
9017;10000;1392;1;10;1;
9018;10000;1391;1;10;1;
9019;10000;1390;2;10;2;
9020;10000;1389;2;10;2;
9021;10000;1388;2;10;2;
9022;10000;1387;2;10;2;
9023;10000;1386;2;10;2;
9024;10000;1385;1;10;1;
9025;10000;1384;2;10;2;
9026;10000;1383;2;10;2;
9027;10000;1382;1;10;1;
9028;10000;1381;2;10;2;
9029;10000;1380;1;10;1;
9030;10000;1379;1;10;1;
9031;10000;1378;1;10;1;
9032;10000;1377;1;10;1;
9033;10000;1376;2;10;2;
9034;10000;1375;1;10;1;
9035;10000;1374;1;10;1;
9036;10000;1373;1;10;1;
9037;10000;1372;1;10;1;
9038;10000;1371;1;10;1;
9039;10000;1370;1;10;1;
9040;10000;1369;1;10;1;
9041;10000;1368;1;10;1;
9042;10000;1367;1;10;1;
9043;10000;1366;1;10;1;
9044;10000;1365;1;10;1;
9045;10000;1364;2;10;2;
9046;10000;1363;1;10;1;
9047;10000;1362;2;10;2;
9048;10000;1361;2;10;2;
9049;10000;1360;1;10;1;
9050;10000;1359;1;10;1;
9051;10000;1358;2;10;2;
9052;10000;1357;2;10;2;
9053;10000;1356;2;10;2;
9054;10000;1355;1;10;1;
9055;10000;1354;1;10;1;
9056;10000;1353;2;10;2;
9057;10000;1352;1;10;1;
9058;10000;1351;1;10;1;
9059;10000;1350;2;10;2;
9060;10000;1349;1;10;1;
9061;10000;1348;1;10;1;
9062;10000;1347;1;10;1;
9063;10000;1346;2;10;2;
9064;10000;1345;2;10;2;
9065;10000;1344;1;10;1;
9066;10000;1343;1;10;1;
9067;10000;1343;1;10;1;
9068;10000;1342;1;10;1;
9069;10000;1341;1;10;1;
9070;10000;1340;2;10;2;
9071;10000;1339;1;10;1;
9072;10000;1338;1;10;1;
9073;10000;1337;2;10;2;
9074;10000;1336;2;10;2;
9075;10000;1335;1;10;1;
9076;10000;1334;1;10;1;
9077;10000;1333;1;10;1;
9078;10000;1332;2;10;2;
9079;10000;1332;1;10;1;
9080;10000;1331;1;10;1;
9081;10000;1330;1;10;1;
9082;10000;1329;1;10;1;
9083;10000;1328;1;10;1;
9084;10000;1327;1;10;1;
9085;10000;1326;2;10;2;
9086;10000;1325;2;10;2;
9087;10000;1324;1;10;1;
9088;10000;1323;2;10;2;
9089;10000;1322;2;10;2;
9090;10000;1321;1;10;1;
9091;10000;1320;1;10;1;
9092;10000;1320;1;10;1;
9093;10000;1319;1;10;1;
9094;10000;1318;2;10;2;
9095;10000;1317;1;10;1;
9096;10000;1316;2;10;2;
9097;10000;1315;1;10;1;
9098;10000;1314;2;10;2;
9099;10000;1313;2;10;2;
9100;10000;1312;1;10;1;
9101;10000;1311;1;10;1;
9102;10000;1310;1;10;1;
9103;10000;1309;1;10;1;
9104;10000;1308;2;10;2;
9105;10000;1307;2;10;2;
9106;10000;1306;1;10;1;
9107;10000;1305;1;10;1;
9108;10000;1304;2;10;2;
9109;10000;1303;1;10;1;
9110;10000;1302;2;10;2;
9111;10000;1301;1;10;1;
9112;10000;1300;1;10;1;
9113;10000;1299;1;10;1;
9114;10000;1298;2;10;2;
9115;10000;1297;2;10;2;
9116;10000;1296;1;10;1;
9117;10000;1295;1;10;1;
9118;10000;1294;2;10;2;
9119;10000;1293;2;10;2;
9120;10000;1292;1;10;1;
9121;10000;1291;1;10;1;
9122;10000;1290;1;10;1;
9123;10000;1289;1;10;1;
9124;10000;1288;2;10;2;
9125;10000;1287;2;10;2;
9126;10000;1287;1;10;1;
9127;10000;1286;1;10;1;
9128;10000;1285;2;10;2;
9129;10000;1284;1;10;1;
9130;10000;1283;2;10;2;
9131;10000;1282;2;10;2;
9132;10000;1281;2;10;2;
9133;10000;1280;2;10;2;
9134;10000;1279;1;10;1;
9135;10000;1278;2;10;2;
9136;10000;1277;2;10;2;
9137;10000;1276;2;10;2;
9138;10000;1275;2;10;2;
9139;10000;1274;1;10;1;
9140;10000;1273;2;10;2;
9141;10000;1272;2;10;2;
9142;10000;1271;1;10;1;
9143;10000;1270;1;10;1;
9144;10000;1269;1;10;1;
9145;10000;1269;1;10;1;
9146;10000;1268;1;10;1;
9147;10000;1267;1;10;1;
9148;10000;1266;1;10;1;
9149;10000;1265;2;10;2;
9150;10000;1264;1;10;1;
9151;10000;1264;1;10;1;
9152;10000;1263;1;10;1;
9153;10000;1262;2;10;2;
9154;10000;1261;1;10;1;
9155;10000;1260;1;10;1;
9156;10000;1259;1;10;1;
9157;10000;1258;2;10;2;
9158;10000;1257;1;10;1;
9159;10000;1256;2;10;2;
9160;10000;1255;2;10;2;
9161;10000;1254;1;10;1;
9162;10000;1253;1;10;1;
9163;10000;1252;1;10;1;
9164;10000;1251;2;10;2;
9165;10000;1250;2;10;2;
9166;10000;1249;2;10;2;
9167;10000;1248;1;10;1;
9168;10000;1247;1;10;1;
9169;10000;1246;1;10;1;
9170;10000;1246;1;10;1;
9171;10000;1245;1;10;1;
9172;10000;1244;1;10;1;
9173;10000;1243;1;10;1;
9174;10000;1242;2;10;2;
9175;10000;1241;1;10;1;
9176;10000;1240;2;10;2;
9177;10000;1239;2;10;2;
9178;10000;1238;1;10;1;
9179;10000;1237;1;10;1;
9180;10000;1236;1;10;1;
9181;10000;1235;1;10;1;
9182;10000;1234;1;10;1;
9183;10000;1233;2;10;2;
9184;10000;1232;1;10;1;
9185;10000;1231;1;10;1;
9186;10000;1230;2;10;2;
9187;10000;1229;2;10;2;
9188;10000;1228;1;10;1;
9189;10000;1227;2;10;2;
9190;10000;1226;2;10;2;
9191;10000;1225;1;10;1;
9192;10000;1224;1;10;1;
9193;10000;1223;1;10;1;
9194;10000;1222;1;10;1;
9195;10000;1221;1;10;1;
9196;10000;1220;1;10;1;
9197;10000;1219;1;10;1;
9198;10000;1218;2;10;2;
9199;10000;1217;1;10;1;
9200;10000;1216;2;10;2;
9201;10000;1215;1;10;1;
9202;10000;1214;1;10;1;
9203;10000;1213;1;10;1;
9204;10000;1212;2;10;2;
9205;10000;1211;2;10;2;
9206;10000;1210;1;10;1;
9207;10000;1209;1;10;1;
9208;10000;1209;1;10;1;
9209;10000;1208;1;10;1;
9210;10000;1207;2;10;2;
9211;10000;1206;2;10;2;
9212;10000;1205;2;10;2;
9213;10000;1204;2;10;2;
9214;10000;1203;1;10;1;
9215;10000;1202;2;10;2;
9216;10000;1201;2;10;2;
9217;10000;1200;1;10;1;
9218;10000;1199;1;10;1;
9219;10000;1198;1;10;1;
9220;10000;1198;1;10;1;
9221;10000;1197;1;10;1;
9222;10000;1196;1;10;1;
9223;10000;1195;2;10;2;
9224;10000;1194;1;10;1;
9225;10000;1193;2;10;2;
9226;10000;1192;1;10;1;
9227;10000;1191;1;10;1;
9228;10000;1190;1;10;1;
9229;10000;1189;2;10;2;
9230;10000;1188;2;10;2;
9231;10000;1187;1;10;1;
9232;10000;1186;2;10;2;
9233;10000;1185;2;10;2;
9234;10000;1184;2;10;2;
9235;10000;1183;1;10;1;
9236;10000;1182;1;10;1;
9237;10000;1181;1;10;1;
9238;10000;1180;1;10;1;
9239;10000;1179;1;10;1;
9240;10000;1178;1;10;1;
9241;10000;1177;2;10;2;
9242;10000;1176;1;10;1;
9243;10000;1175;2;10;2;
9244;10000;1174;2;10;2;
9245;10000;1173;1;10;1;
9246;10000;1172;2;10;2;
9247;10000;1171;1;10;1;
9248;10000;1170;2;10;2;
9249;10000;1169;2;10;2;
9250;10000;1168;1;10;1;
9251;10000;1167;1;10;1;
9252;10000;1167;1;10;1;
9253;10000;1166;1;10;1;
9254;10000;1165;2;10;2;
9255;10000;1164;2;10;2;
9256;10000;1163;1;10;1;
9257;10000;1162;2;10;2;
9258;10000;1161;2;10;2;
9259;10000;1160;1;10;1;
9260;10000;1159;1;10;1;
9261;10000;1158;2;10;2;
9262;10000;1157;1;10;1;
9263;10000;1156;1;10;1;
9264;10000;1155;1;10;1;
9265;10000;1154;1;10;1;
9266;10000;1153;2;10;2;
9267;10000;1152;2;10;2;
9268;10000;1151;1;10;1;
9269;10000;1150;2;10;2;
9270;10000;1149;1;10;1;
9271;10000;1148;1;10;1;
9272;10000;1147;1;10;1;
9273;10000;1146;1;10;1;
9274;10000;1145;1;10;1;
9275;10000;1144;1;10;1;
9276;10000;1143;1;10;1;
9277;10000;1142;2;10;2;
9278;10000;1141;1;10;1;
9279;10000;1140;2;10;2;
9280;10000;1139;1;10;1;
9281;10000;1138;1;10;1;
9282;10000;1137;1;10;1;
9283;10000;1136;1;10;1;
9284;10000;1135;2;10;2;
9285;10000;1134;1;10;1;
9286;10000;1133;1;10;1;
9287;10000;1132;2;10;2;
9288;10000;1131;2;10;2;
9289;10000;1130;1;10;1;
9290;10000;1129;2;10;2;
9291;10000;1128;1;10;1;
9292;10000;1127;2;10;2;
9293;10000;1126;1;10;1;
